movement,flight_id,airline,origin,transit_point,destination,take_off_time,landing_time,transit_duration_mins,total_duration_mins,aircraft_model,carbon_kg,eco_price_sar,price_status,flight_date,day
ARRIVAL,MS 982,EgyptAir,IAD,CAI,JED,12:00,10:30,170,930,Boeing 787,610000.0,4771.0,high,6/18/2026,Thursday
ARRIVAL,ET 501,Ethiopian,IAD,ADD,JED,10:55,13:30,230,1175,Airbus A350,698000.0,4870.0,high,6/18/2026,Thursday
ARRIVAL,GF 173,Gulf Air,BAH,Direct,JED,18:05,20:30,0,145,Airbus A321neo,106000.0,1277.0,typical,4/19/2026,Sunday
ARRIVAL,FZ 26,flydubai,BAH,DXB,JED,16:50,8:45,600,955,Boeing 737MAX 8 Passenger,206000.0,1564.0,typical,4/19/2026,Sunday
ARRIVAL,FZ 26,flydubai,BAH,DXB,JED,16:50,3:40,275,650,Boeing 737MAX 8 Passenger,199000.0,2230.0,typical,4/19/2026,Sunday
ARRIVAL,GF 163,Gulf Air,BAH,RUH,JED,9:40,1:35,355,955,Airbus A320neo,315000.0,3995.0,typical,4/19/2026,Sunday
ARRIVAL,A3 655,Aegean,FCO,ATH,JED,18:30,2:35,95,425,Airbus A321neo,262000.0,933.0,typical,9/13/2026,Sunday
ARRIVAL,SV 206,Saudia,FCO,RUH,JED,9:25,19:45,140,560,Airbus A320,541000.0,1240.0,typical,9/13/2026,Sunday
ARRIVAL,SV 202,Saudia,FCO,Direct,JED,16:10,21:55,0,285,Airbus A320,394000.0,1646.0,typical,9/13/2026,Sunday
ARRIVAL,PC 1224,Pegasus,FCO,SAW,JED,14:50,1:10,185,560,Airbus A321,296000.0,1232.0,typical,9/13/2026,Sunday
ARRIVAL,SV 208,Saudia,FCO,RUH,JED,16:10,2:45,155,575,Airbus A320,541000.0,1240.0,typical,9/13/2026,Sunday
ARRIVAL,WY 148,Oman Air,FCO,MCT,JED,21:10,17:10,545,1140,Boeing 737,565000.0,1243.0,typical,9/13/2026,Sunday
ARRIVAL,EY 84,Etihad,FCO,AUH,JED,23:00,16:10,430,970,Boeing 787,452000.0,1337.0,typical,9/13/2026,Sunday
ARRIVAL,EY 86,Etihad,FCO,AUH,JED,11:35,23:25,105,650,Boeing 787-10,434000.0,1359.0,typical,9/13/2026,Sunday
ARRIVAL,MS 792,EgyptAir,FCO,CAI,JED,14:00,22:00,95,420,Airbus A321,346000.0,2229.0,typical,9/13/2026,Sunday
ARRIVAL,XY 419,Flynas,DMM,Direct,JED,12:45,14:55,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 405,Flynas,DMM,Direct,JED,15:30,17:40,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,F3 308,flyadeal,DMM,Direct,JED,13:50,15:55,0,125,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,XY 407,Flynas,DMM,Direct,JED,0:40,2:50,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 413,Flynas,DMM,Direct,JED,1:55,4:05,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 403,Flynas,DMM,Direct,JED,9:35,11:45,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 415,Flynas,DMM,Direct,JED,19:50,22:00,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 411,Flynas,DMM,Direct,JED,21:15,23:25,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,XY 422,Flynas,DMM,Direct,JED,22:15,0:25,0,130,Airbus A320neo,98000.0,380.0,high,7/17/2026,Friday
ARRIVAL,F3 324,flyadeal,DMM,Direct,JED,2:10,4:20,0,130,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,F3 322,flyadeal,DMM,Direct,JED,2:55,5:05,0,130,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,F3 304,flyadeal,DMM,Direct,JED,10:45,12:55,0,130,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,F3 310,flyadeal,DMM,Direct,JED,15:45,17:55,0,130,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,F3 318,flyadeal,DMM,Direct,JED,21:20,23:30,0,130,Airbus A320,107000.0,385.0,high,7/17/2026,Friday
ARRIVAL,SV 1131,Saudia,DMM,Direct,JED,1:10,3:20,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1127,Saudia,DMM,Direct,JED,4:15,6:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1105,Saudia,DMM,Direct,JED,6:15,8:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1107,Saudia,DMM,Direct,JED,10:15,12:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1109,Saudia,DMM,Direct,JED,12:15,14:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1113,Saudia,DMM,Direct,JED,14:15,16:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1115,Saudia,DMM,Direct,JED,16:15,18:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1117,Saudia,DMM,Direct,JED,18:15,20:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1125,Saudia,DMM,Direct,JED,20:15,22:25,0,130,Airbus A320,132000.0,497.0,high,7/17/2026,Friday
ARRIVAL,SV 1129,Saudia,DMM,Direct,JED,22:15,0:25,0,130,Airbus A321,126000.0,497.0,high,7/17/2026,Friday
ARRIVAL,QP 561,Akasa Air,BOM,Direct,JED,4:35,7:45,0,340,Boeing 737MAX 8 Passenger,216000.0,911.0,typical,8/7/2026,Friday
ARRIVAL,QP 552,Akasa Air,BOM,Direct,JED,17:40,20:45,0,335,Boeing 737MAX 8 Passenger,229000.0,911.0,typical,8/7/2026,Friday
